Borough,VM1,VM2,VM3,VM4,VM5,VM6,VM7,PU5,PO75,ENG,RENT,BAME,TEMP,VM1_q,VM2_q,VM3_q,VM4_q,VM5_q,VM6_q,PU5_q,PO75_q,ENG_q,RENT_q,BAME_q,TEMP_q,VM7_q,LSOA11CD,LSOA11NM,PM25_pct,NO2_pct,Poll_Index,Poll_q
Croydon,3.008962868117798,45.061999999999998,12.080470085144041,32.873138427734375,0.002614559301610,77.683330848883386,0,3.740000000000000,9.140000000000001,1.280000000000000,0.220000000000000,42.930000000000000,17.769683366100921,1,1,5,5,1,1,1,4,2,1,2,1,1.000,E01001122,Croydon 033B,0.927272727272727,0.904545454545455,0.915909090909091,5.000000000000000
Croydon,4.000000000000000,44.530999999999999,9.908095359802246,22.310390472412109,0.002859998684515,90.283675221533414,28,4.090000000000000,11.220000000000001,0.760000000000000,1.000000000000000,34.479999999999997,17.937420438749974,1,1,2,2,1,1,1,5,1,1,1,2,2.000,E01001123,Croydon 033C,0.245454545454545,0.231818181818182,0.238636363636364,2.000000000000000
Croydon,2.995538559592097,24.263999999999999,9.732701301574709,21.471910476684570,0.003951434751292,40.721551923882743,0,4.040000000000000,14.350000000000000,0.910000000000000,1.660000000000000,23.710000000000001,17.769683366100921,1,2,1,1,1,3,1,5,1,1,1,1,1.000,E01001124,Croydon 033D,0.154545454545455,0.163636363636364,0.159090909090909,1.000000000000000
Croydon,8.011869436201781,16.254000000000001,9.854558944702148,22.385690689086918,0.005596322941034,41.349177454944915,100,4.770000000000000,10.090000000000000,1.260000000000000,5.290000000000000,40.960000000000001,17.802860251407225,2,3,2,2,2,3,1,5,2,2,2,1,5.000,E01001125,Croydon 033E,0.222727272727273,0.236363636363636,0.229545454545455,2.000000000000000
Croydon,4.016913319238900,12.321999999999999,10.395669937133791,25.720460891723633,0.010600230011080,62.215957718280080,51,5.940000000000000,11.449999999999999,0.950000000000000,4.380000000000000,26.219999999999999,18.004864576891791,1,4,3,4,3,1,3,5,1,2,1,3,3.000,E01001126,Croydon 034H,0.495454545454545,0.600000000000000,0.547727272727273,3.000000000000000
Croydon,7.027724049000646,15.555999999999999,10.234910011291504,25.041019439697266,0.010940889398003,42.680409541608334,100,4.830000000000000,8.750000000000000,0.510000000000000,4.560000000000000,36.789999999999999,17.532002775004507,2,3,2,3,3,2,1,4,1,2,2,1,5.000,E01001127,Croydon 025A,0.386363636363636,0.459090909090909,0.422727272727273,3.000000000000000
Croydon,26.020719073735528,32.944000000000003,9.838678359985352,22.023199081420898,0.006623737957555,45.410786428686208,40,5.590000000000000,4.040000000000000,2.320000000000000,57.439999999999998,54.780000000000001,17.977560573945432,5,1,2,2,2,2,2,2,3,5,3,2,2.000,E01001128,Croydon 025B,0.204545454545455,0.204545454545455,0.204545454545455,2.000000000000000
Croydon,2.978723404255319,17.536999999999999,9.963616371154785,22.825380325317383,0.008048317895159,40.636369913628819,100,3.150000000000000,9.960000000000001,0.370000000000000,1.390000000000000,32.399999999999999,17.947141546374986,1,3,2,2,3,3,1,5,1,1,1,2,5.000,E01001129,Croydon 026D,0.250000000000000,0.250000000000000,0.250000000000000,2.000000000000000
Croydon,29.994585814834867,24.800000000000001,9.773319244384766,21.718490600585938,0.002895925395780,40.007209342694885,100,7.520000000000000,2.040000000000000,2.430000000000000,69.519999999999996,70.530000000000001,17.977560573945432,5,2,1,1,1,3,5,1,3,5,5,2,5.000,E01001130,Croydon 025C,0.181818181818182,0.177272727272727,0.179545454545455,1.000000000000000
Croydon,7.973219720024346,30.318000000000001,10.063570022583008,23.293190002441406,0.015694042018307,32.962791132772232,80,7.140000000000000,8.410000000000000,1.060000000000000,14.369999999999999,27.489999999999998,17.604197594177219,2,1,2,2,4,4,4,4,2,3,1,1,4.000,E01001131,Croydon 018C,0.295454545454545,0.281818181818182,0.288636363636364,2.000000000000000
Croydon,4.976462676529926,14.625999999999999,10.039919853210449,23.268369674682617,0.004132367031456,41.349177454944915,72,4.470000000000000,13.850000000000000,1.140000000000000,5.130000000000000,38.670000000000002,17.604197594177219,1,3,2,2,1,3,1,5,2,2,2,1,4.000,E01001132,Croydon 018D,0.281818181818182,0.272727272727273,0.277272727272727,2.000000000000000
Croydon,7.989521938441388,17.117999999999999,10.032899856567383,23.278680801391602,0.005526270169744,44.266101404046132,93,3.660000000000000,18.300000000000001,1.550000000000000,6.780000000000000,29.270000000000000,17.604197594177219,2,3,2,2,2,2,1,5,2,2,1,1,5.000,E01001133,Croydon 026E,0.277272727272727,0.277272727272727,0.277272727272727,2.000000000000000
Croydon,6.996381182147166,16.646000000000001,10.003720283508301,23.049320220947266,0.005901898091926,22.376207346178568,21,5.510000000000000,8.980000000000000,0.960000000000000,5.150000000000000,38.740000000000002,18.206021294342733,2,3,2,2,2,5,2,4,1,2,2,5,2.000,E01001134,Croydon 018E,0.268181818181818,0.259090909090909,0.263636363636364,2.000000000000000
Croydon,6.979405034324944,22.602000000000000,10.749010086059570,28.486820220947266,0.005411769481111,44.697234954050494,100,3.880000000000000,11.810000000000000,1.510000000000000,2.960000000000000,36.729999999999997,17.604197594177219,2,2,4,5,2,2,1,5,2,1,2,1,5.000,E01001135,Croydon 025D,0.786363636363636,0.809090909090909,0.797727272727273,5.000000000000000
Croydon,17.987660180351213,7.340000000000000,10.567970275878906,26.621660232543945,0.008570893954771,32.934310280397092,47,7.660000000000000,5.740000000000000,3.770000000000000,13.890000000000001,55.359999999999999,18.050053351391036,4,5,4,4,3,4,5,3,4,3,3,4,3.000,E01001136,Croydon 007A,0.695454545454545,0.718181818181818,0.706818181818182,4.000000000000000
Croydon,14.014962593516209,38.707000000000001,10.417840003967285,25.549310684204102,0.005922617129146,26.609956017059872,72,8.600000000000000,6.300000000000000,1.840000000000000,13.420000000000000,36.609999999999999,18.010743385199557,3,1,3,3,2,4,5,3,2,3,2,3,4.000,E01001137,Croydon 001A,0.527272727272727,0.536363636363636,0.531818181818182,3.000000000000000
Croydon,11.982154238368388,33.435000000000002,10.452280044555664,25.848699569702148,0.007262407698248,42.253896509722409,4,6.800000000000000,4.160000000000000,1.450000000000000,19.359999999999999,35.450000000000003,18.096410511540302,3,1,3,4,2,2,4,2,2,4,2,4,1.000,E01001138,Croydon 001B,0.590909090909091,0.636363636363636,0.613636363636364,4.000000000000000
Croydon,11.010830324909747,18.385000000000002,10.604909896850586,26.830440521240234,0.021886517770911,36.441052088565961,100,7.240000000000000,5.290000000000000,2.280000000000000,7.540000000000000,53.530000000000001,18.050053351391036,3,2,4,4,5,3,4,3,3,2,3,4,5.000,E01001139,Croydon 007B,0.722727272727273,0.740909090909091,0.731818181818182,4.000000000000000
Croydon,13.974056603773583,43.631000000000000,10.292229652404785,24.995319366455082,0.003461694469434,70.466769082270943,100,7.050000000000000,4.720000000000000,2.640000000000000,12.020000000000000,41.020000000000003,18.211434289156735,3,1,3,3,1,1,4,2,3,3,2,5,5.000,E01001140,Croydon 007C,0.431818181818182,0.445454545454545,0.438636363636364,3.000000000000000
Croydon,18.993993993993993,20.605000000000000,10.216070175170898,24.455139160156246,0.024472235664628,44.145706625936150,100,5.330000000000000,2.590000000000000,2.770000000000000,31.680000000000000,57.609999999999999,18.211434289156735,4,2,2,2,5,2,2,1,3,5,4,5,5.000,E01001141,Croydon 008A,0.372727272727273,0.390909090909091,0.381818181818182,2.000000000000000
Croydon,11.018826135105204,19.812999999999999,10.196749687194824,24.392269134521484,0.066257704506647,34.790065106783572,100,4.990000000000000,7.380000000000000,1.610000000000000,8.699999999999999,49.140000000000001,18.211434289156735,3,2,2,2,5,4,1,4,2,2,3,5,5.000,E01001142,Croydon 007D,0.368181818181818,0.386363636363636,0.377272727272727,2.000000000000000
Croydon,17.002881844380404,21.606999999999999,10.252149581909180,24.744060516357418,0.010105675089664,34.442035519653764,63,7.650000000000000,5.480000000000000,3.730000000000000,27.770000000000000,57.590000000000003,18.014447436286918,4,2,3,3,3,4,5,3,4,4,4,3,4.000,E01001143,Croydon 008B,0.404545454545455,0.418181818181818,0.411363636363636,3.000000000000000
Croydon,21.020656136087485,12.802000000000000,10.375069618225098,25.364660263061523,0.019369139956393,28.084197808523708,100,6.050000000000000,4.620000000000000,3.570000000000000,23.039999999999999,59.500000000000000,18.050053351391036,5,4,3,3,5,4,3,2,4,4,4,4,5.000,E01001144,Croydon 007E,0.481818181818182,0.495454545454545,0.488636363636364,3.000000000000000
Croydon,27.024185068349105,12.733000000000001,10.439140319824219,25.743810653686523,0.028493865514758,26.288213354480622,100,7.100000000000000,4.320000000000001,4.210000000000000,44.270000000000003,65.480000000000004,18.046720968578256,5,4,3,4,5,4,4,2,4,5,4,3,5.000,E01001145,Croydon 008C,0.568181818181818,0.618181818181818,0.593181818181818,3.000000000000000
Croydon,13.024691358024693,12.994999999999999,10.427189826965332,25.534969329833984,0.000000000000000,23.851792607426027,100,5.040000000000000,5.370000000000000,2.350000000000000,8.910000000000000,66.670000000000002,18.015436478347414,3,3,3,3,1,4,2,3,3,2,4,3,5.000,E01001146,Croydon 006A,0.536363636363636,0.531818181818182,0.534090909090909,3.000000000000000
Croydon,20.993227990970656,11.939000000000000,11.056870460510254,30.077730178833008,0.007501731708449,29.424386954209108,100,7.030000000000000,1.910000000000000,3.890000000000000,23.510000000000002,67.189999999999998,18.017321673179389,5,4,5,5,3,4,4,1,4,4,5,3,5.000,E01001147,Croydon 005A,0.831818181818182,0.845454545454545,0.838636363636364,5.000000000000000
Croydon,16.026410564225692,13.388999999999999,10.737460136413574,27.567039489746094,0.013026531711446,28.601835957196464,100,6.000000000000000,3.880000000000000,2.990000000000000,12.410000000000000,67.079999999999998,18.015436478347414,4,3,4,4,4,4,3,2,4,3,4,3,5.000,E01001148,Croydon 005B,0.781818181818182,0.790909090909091,0.786363636363636,4.000000000000000
Croydon,9.987277353689567,31.041000000000000,10.729290008544922,27.605129241943359,0.008736892922529,17.073619965956674,100,7.910000000000000,3.480000000000000,2.650000000000000,8.430000000000000,59.500000000000000,17.788890659534008,2,1,4,4,3,5,5,1,3,2,4,1,5.000,E01001149,Croydon 006B,0.772727272727273,0.795454545454545,0.784090909090909,4.000000000000000
Croydon,12.987736900780378,35.741999999999997,10.568739891052246,26.582839965820312,0.004935271168270,41.047010728881204,100,6.150000000000000,4.280000000000000,2.550000000000000,10.220000000000001,53.490000000000002,18.055822463732770,3,1,4,4,2,3,3,2,3,3,3,4,5.000,E01001150,Croydon 006C,0.704545454545455,0.709090909090909,0.706818181818182,4.000000000000000
Croydon,21.981776765375855,13.944000000000001,10.638440132141113,26.922540664672852,0.006415141019931,32.779338091917701,100,6.300000000000000,5.160000000000000,5.300000000000000,34.130000000000003,67.519999999999996,18.017321673179389,5,3,4,4,2,4,3,3,5,5,5,3,5.000,E01001151,Croydon 005C,0.745454545454545,0.750000000000000,0.747727272727273,4.000000000000000
Croydon,22.986577181208055,10.093000000000000,10.496029853820801,25.855489730834961,0.008310237201997,37.342875742049451,100,6.790000000000000,3.350000000000000,9.869999999999999,18.859999999999999,65.709999999999994,18.082383693346554,5,4,4,4,3,3,4,1,5,4,4,4,5.000,E01001152,Croydon 005D,0.636363636363636,0.640909090909091,0.638636363636364,4.000000000000000
Croydon,14.025974025974024,32.168999999999997,10.388589859008791,25.165000915527344,0.037780294721848,33.769942425794291,100,4.620000000000000,5.850000000000000,3.650000000000000,11.020000000000000,70.659999999999997,18.015436478347414,4,1,3,3,5,4,1,3,4,3,5,3,5.000,E01001153,Croydon 006D,0.490909090909091,0.468181818181818,0.479545454545455,3.000000000000000
Croydon,16.015818091942659,18.672000000000001,10.414010047912598,25.475290298461918,0.017001611844946,32.203022533260736,100,6.620000000000000,2.670000000000000,5.100000000000000,15.690000000000000,68.189999999999998,18.050053351391036,4,2,3,3,5,4,4,1,5,3,5,4,5.000,E01001154,Croydon 006E,0.522727272727273,0.518181818181818,0.520454545454546,3.000000000000000
Croydon,28.013582342954159,7.130000000000000,10.880450248718262,28.501470565795898,0.015476014857706,15.662072868732585,100,7.320000000000000,7.540000000000000,5.250000000000000,40.380000000000003,75.010000000000005,18.040467828847657,5,5,5,5,4,5,4,4,5,5,5,3,5.000,E01001155,Croydon 010E,0.813636363636364,0.813636363636364,0.813636363636364,5.000000000000000
Croydon,16.981132075471699,30.004999999999999,10.402609825134277,25.609109878540039,0.006615546614446,58.938240733824856,100,6.560000000000000,7.180000000000000,3.160000000000000,31.430000000000000,44.509999999999998,17.826532004631229,4,1,3,3,2,1,3,4,4,5,2,2,5.000,E01001156,Croydon 001C,0.500000000000000,0.554545454545455,0.527272727272727,3.000000000000000
Croydon,11.997670355270822,26.648000000000000,10.568140029907227,26.617900848388672,0.005748107187445,50.643112580618990,45,5.840000000000000,6.750000000000000,3.080000000000000,13.119999999999999,64.599999999999994,17.923034590419356,3,1,4,4,2,1,3,4,4,3,4,2,3.000,E01001157,Croydon 002B,0.700000000000000,0.713636363636364,0.706818181818182,4.000000000000000
Croydon,13.010501750291715,40.844999999999999,10.566909790039062,26.624460220336918,0.025249173319184,56.502467965438782,100,6.400000000000000,4.640000000000000,2.700000000000000,15.080000000000000,44.740000000000002,17.826532004631229,3,1,4,4,5,1,3,2,3,3,2,2,5.000,E01001158,Croydon 005E,0.690909090909091,0.722727272727273,0.706818181818182,4.000000000000000
Croydon,9.006690684508492,27.399000000000001,10.427630424499512,25.800529479980469,0.009380736837258,41.349177454944915,100,6.840000000000000,8.119999999999999,3.690000000000000,7.010000000000000,52.000000000000000,17.790813450056259,2,1,3,4,3,3,4,4,4,2,3,1,5.000,E01001159,Croydon 002C,0.545454545454545,0.631818181818182,0.588636363636364,3.000000000000000
Croydon,10.999497739829231,14.962999999999999,10.509260177612305,26.223890304565430,0.007283448503688,42.512258822499966,100,5.290000000000000,8.480000000000000,4.080000000000000,3.510000000000000,70.510000000000005,18.027671622813482,3,3,4,4,2,2,2,4,4,1,5,3,5.000,E01001160,Croydon 002D,0.645454545454546,0.681818181818182,0.663636363636364,4.000000000000000
Croydon,29.023307436182023,13.550000000000001,10.425399780273438,25.633619308471680,0.006668739264042,51.361302538304429,64,4.050000000000000,6.010000000000000,4.860000000000000,44.729999999999997,71.640000000000001,18.017321673179389,5,3,3,3,2,1,1,3,5,5,5,3,4.000,E01001161,Croydon 003D,0.531818181818182,0.563636363636364,0.547727272727273,3.000000000000000
Croydon,16.982152514872904,26.588000000000001,11.186579704284668,30.226249694824219,0.010495177444237,50.996737364567259,100,5.810000000000000,4.430000000000000,2.230000000000000,34.420000000000002,50.799999999999997,17.868500287846832,4,1,5,5,3,1,2,2,3,5,3,2,5.000,E01001162,Croydon 001D,0.868181818181818,0.850000000000000,0.859090909090909,5.000000000000000
Croydon,9.002904162633108,27.454000000000001,11.879260063171387,34.202381134033203,0.011817041617856,45.181881514537579,100,6.720000000000000,7.080000000000000,1.960000000000000,11.119999999999999,39.420000000000002,17.790813450056259,2,1,5,5,4,2,4,4,3,3,2,1,5.000,E01001163,Croydon 002E,0.909090909090909,0.913636363636364,0.911363636363636,5.000000000000000
Croydon,13.003663003663005,20.099000000000000,10.541009902954102,26.365989685058594,0.009100475464623,44.159808748781366,100,6.140000000000000,2.790000000000000,1.840000000000000,18.070000000000000,31.649999999999999,18.010743385199557,3,2,4,4,3,2,3,1,2,4,1,3,5.000,E01001164,Croydon 001E,0.672727272727273,0.690909090909091,0.681818181818182,4.000000000000000
Croydon,12.981045376220562,7.358000000000000,10.454259872436523,25.447219848632812,0.013047508983086,24.466381844872213,100,6.230000000000000,3.360000000000000,4.110000000000001,8.820000000000000,53.390000000000001,18.167407528318773,3,5,4,3,4,4,3,1,4,2,3,5,5.000,E01001165,Croydon 024C,0.600000000000000,0.509090909090909,0.554545454545454,3.000000000000000
Croydon,19.990004997501249,8.127000000000002,13.245510101318359,41.280059814453125,0.011051684166093,36.091153706932559,100,6.870000000000000,4.990000000000000,3.460000000000000,31.390000000000001,53.390000000000001,17.998127750159234,4,5,5,5,4,3,4,3,4,5,3,3,5.000,E01001166,Croydon 024D,0.968181818181818,0.963636363636364,0.965909090909091,5.000000000000000
Croydon,13.003239241092087,7.508000000000000,10.248519897460938,24.476379394531246,0.008341994622155,47.946631984616197,66,6.400000000000000,4.080000000000000,3.040000000000000,14.949999999999999,57.820000000000000,18.167407528318773,3,5,2,2,3,2,3,2,4,3,4,5,4.000,E01001167,Croydon 028A,0.395454545454545,0.395454545454545,0.395454545454545,2.000000000000000
Croydon,10.027100271002711,8.840999999999999,10.620659828186035,26.356630325317383,0.008650878596588,32.194338052007019,100,5.110000000000000,5.110000000000000,2.890000000000000,8.320000000000000,45.090000000000003,18.167407528318773,2,5,4,4,3,4,2,3,4,2,3,5,5.000,E01001168,Croydon 024E,0.740909090909091,0.686363636363636,0.713636363636364,4.000000000000000
Croydon,20.997679814385151,15.377000000000001,10.680419921875000,26.958940505981445,0.014163580469898,34.469480626054846,100,7.100000000000000,4.530000000000000,2.470000000000000,44.500000000000000,58.829999999999998,17.767611451152426,5,3,4,4,4,4,4,2,3,5,4,1,5.000,E01001169,Croydon 028B,0.759090909090909,0.759090909090909,0.759090909090909,4.000000000000000
Croydon,15.023474178403756,11.808000000000000,10.735030174255373,27.143299102783203,0.010613936315485,43.312205553901236,100,6.290000000000000,8.609999999999999,2.480000000000000,20.359999999999999,50.750000000000000,18.112179664784097,4,4,4,4,3,2,3,4,3,4,3,4,5.000,E01001170,Croydon 027E,0.777272727272727,0.772727272727273,0.775000000000000,4.000000000000000
Croydon,15.005359056806004,18.527999999999999,12.646590232849123,38.589500427246094,0.009990349934925,40.351363628971733,100,6.490000000000000,11.380000000000001,2.490000000000000,29.770000000000000,56.490000000000002,18.177873288535285,4,2,5,5,3,3,3,5,3,4,4,5,5.000,E01001171,Croydon 028C,0.945454545454545,0.940909090909091,0.943181818181818,5.000000000000000
Croydon,29.001883239171374,4.575000000000000,10.437729835510254,26.106540679931641,0.005208940151945,22.188198378703863,100,5.300000000000000,2.490000000000000,2.350000000000000,51.030000000000001,58.939999999999998,17.767611451152426,5,5,3,4,2,5,2,1,3,5,4,1,5.000,E01001172,Croydon 028D,0.563636363636364,0.663636363636364,0.613636363636364,4.000000000000000
Croydon,13.007840342124020,14.045999999999999,10.098810195922852,23.818529129028320,0.004164066283821,69.813973736354754,100,6.770000000000000,4.730000000000000,1.910000000000000,22.719999999999999,54.710000000000001,17.954383753167015,3,3,2,2,1,1,4,2,3,4,3,2,5.000,E01001173,Croydon 028E,0.331818181818182,0.336363636363636,0.334090909090909,2.000000000000000
Croydon,15.006226650062265,12.026000000000000,10.577199935913086,26.628559112548828,0.010959492432312,49.370912582829988,96,5.950000000000000,6.070000000000000,4.490000000000000,6.260000000000000,82.579999999999998,18.384324542153578,4,4,4,4,3,2,3,3,4,2,5,5,5.000,E01001174,Croydon 011A,0.713636363636364,0.727272727272727,0.720454545454545,4.000000000000000
Croydon,16.970802919708028,9.478999999999999,10.662890434265137,26.890329360961918,0.014283050292680,31.751220800626967,100,6.610000000000000,4.550000000000000,7.380000000000000,14.130000000000001,78.439999999999998,18.103490277266207,4,4,4,4,4,4,4,2,5,3,5,4,5.000,E01001175,Croydon 011B,0.754545454545455,0.745454545454545,0.750000000000000,4.000000000000000
Croydon,13.005632360471070,12.271000000000001,10.467700004577637,25.651849746704102,0.007989985372057,37.928710248199593,100,6.980000000000000,4.380000000000000,6.240000000000000,17.770000000000000,82.359999999999999,18.384324542153578,3,4,4,3,3,3,4,2,5,4,5,5,5.000,E01001176,Croydon 011C,0.627272727272727,0.572727272727273,0.600000000000000,4.000000000000000
Croydon,18.984280532043531,11.885000000000000,10.316249847412109,24.684139251708984,0.007284582517879,43.804202242116261,20,4.370000000000000,2.970000000000000,5.150000000000000,32.070000000000000,81.049999999999997,18.210546789543923,4,4,3,3,2,2,1,1,5,5,5,5,1.000,E01001177,Croydon 016C,0.436363636363636,0.413636363636364,0.425000000000000,3.000000000000000
Croydon,41.974431818181827,10.808000000000000,11.602860450744627,32.588890075683594,0.016545856032280,20.173017909356219,100,9.779999999999999,2.090000000000000,6.540000000000000,33.780000000000001,73.480000000000004,18.121036554220812,5,4,5,5,5,5,5,1,5,5,5,5,5.000,E01001178,Croydon 015D,0.900000000000000,0.900000000000000,0.900000000000000,5.000000000000000
Croydon,13.010685103708358,10.433999999999999,10.782580375671387,27.505960464477539,0.019220185605375,67.511022357851630,100,7.460000000000000,5.470000000000000,6.380000000000000,9.359999999999999,78.359999999999999,17.983870433671207,3,4,4,4,5,1,4,3,5,3,5,2,5.000,E01001179,Croydon 016D,0.795454545454545,0.781818181818182,0.788636363636364,4.000000000000000
Croydon,17.010869565217391,7.368000000000000,10.535120010375977,25.567750930786133,0.016223613425244,14.682897342679269,100,6.830000000000000,3.130000000000000,7.450000000000000,14.390000000000001,80.489999999999995,18.000424878230881,4,5,4,3,4,5,4,1,5,3,5,3,5.000,E01001180,Croydon 016E,0.668181818181818,0.540909090909091,0.604545454545454,4.000000000000000
Croydon,25.011933174224342,9.199999999999999,10.526180267333984,25.742059707641602,0.010555690685255,37.769130206633712,100,10.720000000000001,3.130000000000000,5.200000000000000,43.850000000000001,77.879999999999995,18.259496243970116,5,5,4,4,3,3,5,1,5,5,5,5,5.000,E01001181,Croydon 015E,0.659090909090909,0.613636363636364,0.636363636363636,4.000000000000000
Croydon,13.012221423436376,14.199000000000000,10.547559738159180,26.444650650024418,0.012690008030919,41.154370546073316,100,5.270000000000000,7.540000000000000,4.960000000000000,2.170000000000000,74.980000000000004,18.081246234280268,3,3,4,4,4,3,2,4,5,1,5,4,5.000,E01001182,Croydon 011D,0.681818181818182,0.695454545454545,0.688636363636364,4.000000000000000
Croydon,15.000000000000000,6.796000000000000,10.461310386657715,25.693000793457031,0.000000000000000,15.879155797433492,100,8.170000000000000,4.900000000000000,6.800000000000000,18.350000000000001,84.260000000000005,18.081246234280268,4,5,4,3,1,5,5,2,5,4,5,4,5.000,E01001183,Croydon 011E,0.618181818181818,0.595454545454545,0.606818181818182,4.000000000000000
Croydon,10.007639419404123,11.358000000000001,11.378009796142578,32.156028747558594,0.011729571815010,26.609956017059872,97,5.250000000000000,7.950000000000000,4.560000000000000,6.970000000000000,78.000000000000000,18.384324542153578,2,4,5,5,4,4,2,4,4,2,5,5,5.000,E01001184,Croydon 011F,0.895454545454546,0.895454545454546,0.895454545454546,5.000000000000000
Croydon,12.014563106796118,16.920999999999999,10.269900321960449,24.543949127197266,0.007277999173566,33.435130334643972,0,6.620000000000000,4.220000000000000,2.880000000000000,7.020000000000000,46.880000000000003,18.066756843567688,3,3,3,3,2,4,4,2,4,2,3,4,1.000,E01001185,Croydon 014B,0.422727272727273,0.404545454545455,0.413636363636364,3.000000000000000
Croydon,18.982494529540482,10.173999999999999,11.297800064086914,30.983219146728516,0.028686097909994,32.846507464940288,45,5.700000000000000,4.930000000000000,2.650000000000000,24.270000000000000,55.469999999999999,18.033603880769896,4,4,5,5,5,4,2,2,3,4,3,3,3.000,E01001186,Croydon 014C,0.881818181818182,0.872727272727273,0.877272727272727,5.000000000000000
Croydon,12.013139371187236,9.363000000000000,10.375579833984377,25.279050827026367,0.024482669930083,23.312593920387098,94,6.070000000000000,3.790000000000000,2.990000000000000,18.960000000000001,58.520000000000003,18.051326900933297,3,4,3,3,5,5,3,2,4,4,4,4,5.000,E01001187,Croydon 017E,0.486363636363636,0.486363636363636,0.486363636363636,3.000000000000000
Croydon,18.015267175572514,6.954000000000000,10.274780273437500,24.764579772949219,0.016436163484641,23.820772678643035,81,8.500000000000000,2.760000000000000,2.790000000000000,19.550000000000001,59.409999999999997,18.046720968578256,4,5,3,3,4,4,5,1,3,4,4,3,5.000,E01001188,Croydon 014D,0.427272727272727,0.422727272727273,0.425000000000000,3.000000000000000
Croydon,10.032362459546926,11.499000000000001,10.168470382690430,23.943899154663082,0.021455875384030,24.986882788941912,0,7.070000000000000,3.950000000000000,0.940000000000000,11.400000000000000,55.030000000000001,18.116797929673528,3,4,2,2,5,4,4,2,1,3,3,4,1.000,E01001189,Croydon 045B,0.359090909090909,0.345454545454545,0.352272727272727,2.000000000000000
Croydon,17.982456140350877,23.324000000000002,10.219400405883791,24.223430633544918,0.006556130916856,59.742742979845943,0,6.520000000000000,3.420000000000000,1.600000000000000,18.870000000000001,59.159999999999997,18.186933107141758,4,2,2,2,2,1,3,1,2,4,4,5,1.000,E01001190,Croydon 045C,0.377272727272727,0.368181818181818,0.372727272727273,2.000000000000000
Croydon,22.000000000000000,8.039999999999999,10.771059989929199,28.702320098876953,0.019533569623929,16.505025483196317,97,7.350000000000000,3.240000000000000,3.290000000000000,19.309999999999999,62.020000000000003,18.046720968578256,5,5,4,5,5,5,4,1,4,4,4,3,5.000,E01001191,Croydon 008D,0.790909090909091,0.818181818181818,0.804545454545455,5.000000000000000
Croydon,17.011751538891996,17.263999999999999,10.408450126647949,25.402200698852539,0.015361144942480,39.109189024774466,74,6.420000000000000,3.710000000000000,2.300000000000000,24.710000000000001,59.689999999999998,18.206903797213265,4,3,3,3,4,3,3,2,3,4,4,5,4.000,E01001192,Croydon 008E,0.504545454545455,0.500000000000000,0.502272727272727,3.000000000000000
Croydon,22.989807474518685,16.347000000000001,10.370059967041016,25.460039138793945,0.034648154092429,33.635483043272544,87,3.450000000000000,2.560000000000000,1.330000000000000,53.590000000000003,68.189999999999998,17.936661667202308,5,3,3,3,5,4,1,1,2,5,5,2,5.000,E01001193,Croydon 014E,0.459090909090909,0.513636363636364,0.486363636363636,3.000000000000000
Croydon,11.004209260372820,17.795999999999999,10.374620437622070,25.304649353027344,0.004584349679016,70.783906627024692,0,7.600000000000000,3.520000000000000,2.400000000000000,9.060000000000000,45.930000000000000,18.186933107141758,3,3,3,3,1,1,5,1,3,3,3,5,1.000,E01001194,Croydon 045D,0.477272727272727,0.490909090909091,0.484090909090909,3.000000000000000
Croydon,28.024760832864377,21.875000000000000,10.145050048828123,23.892429351806641,0.010028228164373,45.106098263508237,0,8.380000000000004,2.180000000000000,2.280000000000000,58.210000000000001,60.530000000000001,18.039761235599450,5,2,2,2,3,2,5,1,3,5,4,3,1.000,E01032569,Croydon 045E,0.345454545454545,0.340909090909091,0.343181818181818,2.000000000000000
